Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8298963,imr,COUNTRY,TUR,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,46.2 [24.8-67.5],46.17258,24.80805,67.53711,,2022-05-26T12:34:59+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8301716,imr,COUNTRY,CMR,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS201810,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,64.3 [46.3-82.3],64.29962,46.28056,82.31869,,2022-05-26T14:16:30+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8303437,imr,COUNTRY,HND,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,16.0 [11.9-20.0],15.96579,11.89337,20.0382,,2022-05-26T11:35:42+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8303734,imr,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,24.0 [14.7-33.4],24.04921,14.73055,33.36787,,2022-05-26T12:34:47+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8306429,imr,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,17.8 [11.5-24.2],17.84598,11.46117,24.2308,,2022-05-26T12:13:57+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8306506,imr,COUNTRY,MOZ,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,140.2 [106.3-174.1],140.17287,106.2673,174.07843,,2022-05-26T12:20:21+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
8306598,imr,COUNTRY,LAO,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_LAOMICS201112,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,117.4 [97.5-137.2],117.35938,97.51739,137.20137,,2022-05-26T14:31:26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8308561,imr,COUNTRY,TGO,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS20-49,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,78.1 [71.9-84.4],78.12909,71.85965,84.39853,,2022-05-26T11:06:53+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8308567,imr,COUNTRY,GHA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2017,,,,,DATASOURCE,DATASOURCE_EQ_MICS,42.4 [28.8-56.0],42.43719,28.82843,56.04595,,2022-05-26T12:10:12+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8308594,imr,COUNTRY,MLI,AFR,YEAR,Africa,SEX,SEX_FMLE,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,54.0 [47.9-60.2],54.01452,47.86002,60.16901,,2022-05-26T11:46:53+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8308759,imr,COUNTRY,BLZ,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:46:39+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8310269,imr,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,62.5 [48.0-77.1],62.52322,47.99112,77.05531,,2022-05-26T12:28:52+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8310341,imr,COUNTRY,ALB,EUR,YEAR,Europe,AGEGROUP,AGEGROUP_YEARS15-19,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,8.2 [0.0-18.1],8.17971,0,18.14354,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T10:59:06+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8310571,imr,COUNTRY,SUR,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T13:04:30+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8310830,imr,COUNTRY,MRT,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS201108,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,37.5 [24.6-50.3],37.4618,24.64154,50.28206,,2022-05-26T14:34:04+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8311733,imr,COUNTRY,IND,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_INDDHS199804,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,2022-05-26T14:26:46+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8312469,imr,COUNTRY,MKD,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,2022-05-26T12:23:58+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8312688,imr,COUNTRY,MOZ,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS20-49,2008,,,,,DATASOURCE,DATASOURCE_EQ_MICS,98.7 [93.7-103.7],98.66523,93.67049,103.65997,,2022-05-26T11:04:22+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8312763,imr,COUNTRY,COL,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,36.5 [30.4-42.6],36.48838,30.39019,42.58656,,2022-05-26T11:16:00+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8312768,imr,COUNTRY,BDI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,72.9 [56.6-89.1],72.87513,56.64443,89.10583,,2022-05-26T12:01:13+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8313197,imr,COUNTRY,ECU,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2004,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T11:17:07+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8313369,imr,COUNTRY,SSD,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_SSDMICS201004,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,71.7 [62.8-80.5],71.67268,62.82628,80.51907,,2022-05-26T14:47:25+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8314304,imr,COUNTRY,BEN,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,2006,,,,,DATASOURCE,DATASOURCE_EQ_DHS,72.4 [64.2-80.7],72.41531,64.15346,80.67716,,2022-05-26T11:14:42+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8314959,imr,COUNTRY,PHL,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,1993,,,,,DATASOURCE,DATASOURCE_EQ_DHS,39.9 [30.6-49.2],39.90412,30.57906,49.22919,,2022-05-26T12:27:33+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8315333,imr,COUNTRY,KHM,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,71.9 [54.9-88.9],71.89892,54.85809,88.93974,,2022-05-26T12:01:44+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8315939,imr,COUNTRY,NIC,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_NICDHS200106,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,19.0 [11.0-27.0],19.01514,10.98841,27.04187,,2022-05-26T14:36:41+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8318187,imr,COUNTRY,ALB,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,12.4 [0.0-27.4],12.41997,0,27.3515,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T11:56:03+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8318796,imr,COUNTRY,TCD,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,67.7 [56.5-78.8],67.65525,56.53295,78.77754,,2022-05-26T12:03:14+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8319177,imr,COUNTRY,BOL,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,1994,,,,,DATASOURCE,DATASOURCE_EQ_DHS,115.3 [105.1-125.5],115.30069,105.06587,125.5355,,2022-05-26T12:47:05+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
8319361,imr,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,69.5 [60.1-79.0],69.53386,60.07803,78.9897,,2022-05-26T13:02:34+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8319492,imr,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,39.0 [31.1-47.0],39.04631,31.07568,47.01694,,2022-05-26T13:02:38+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8319676,imr,COUNTRY,WSM,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,7.3 [0.0-15.3],7.25004,0,15.2839,,2022-05-26T12:29:18+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8319910,imr,COUNTRY,KEN,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,39.9 [25.5-54.3],39.88408,25.45894,54.3092,,2022-05-26T12:15:18+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8320282,imr,COUNTRY,CUB,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_CUBMICS201404,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:18:43+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8320443,imr,COUNTRY,KAZ,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,36.6 [17.6-55.5],36.56344,17.63213,55.49474,,2022-05-26T12:55:10+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8321002,imr,COUNTRY,SLE,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:31:31+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8322028,imr,COUNTRY,BGD,SEAR,YEAR,South-East Asia,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,38.4 [27.0-49.7],38.3756,27.04515,49.70605,,2022-05-26T11:57:52+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8322035,imr,COUNTRY,MNE,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:58:09+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8322117,imr,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,15.8 [7.4-24.3],15.82978,7.38093,24.27862,,2022-05-26T13:05:36+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8325242,imr,COUNTRY,BEN,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,2017,,,,,DATASOURCE,DATASOURCE_EQ_DHS,47.6 [38.8-56.4],47.58749,38.77431,56.40068,,2022-05-26T11:14:48+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8325701,imr,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_FMLE,2016,,,,,DATASOURCE,DATASOURCE_EQ_MICS,43.1 [37.8-48.3],43.06324,37.84955,48.27693,,2022-05-26T11:45:52+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8325733,imr,COUNTRY,HTI,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_HTIDHS199402,1994,,,,,DATASOURCE,DATASOURCE_EQ_DHS,83.6 [71.1-96.1],83.60193,71.0554,96.14847,,2022-05-26T14:25:27+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
8326765,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,22.2 [16.1-28.2],22.17236,16.12953,28.21519,,2022-05-26T12:26:15+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8326795,imr,COUNTRY,SEN,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,2005,,,,,DATASOURCE,DATASOURCE_EQ_DHS,94.3 [82.7-105.9],94.30072,82.74472,105.85671,,2022-05-26T12:29:51+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8327616,imr,COUNTRY,BRB,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:46:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8328265,imr,COUNTRY,VNM,WPR,YEAR,Western Pacific,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T13:07:14+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8328322,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201905,2019,,,,,DATASOURCE,DATASOURCE_EQ_DHS,13.3 [6.7-19.9],13.32158,6.7139,19.92925,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:43:26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8328427,imr,COUNTRY,GHA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2017,,,,,DATASOURCE,DATASOURCE_EQ_MICS,69.5 [14.7-124.3],69.5148,14.70208,124.32753,,2022-05-26T12:10:12+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8328942,imr,COUNTRY,GUY,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_GUYMICS200604,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:25:07+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8329909,imr,COUNTRY,COD,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:05:33+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8331057,imr,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2006,,,,,DATASOURCE,DATASOURCE_EQ_DHS,80.2 [73.0-87.3],80.17517,73.01444,87.3359,,2022-05-26T11:47:28+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8331248,imr,COUNTRY,DZA,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,20.0 [16.9-23.1],19.97341,16.87371,23.07312,,2022-05-26T11:13:44+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8331953,imr,COUNTRY,GTM,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2002,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:10:30+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8332629,imr,COUNTRY,MLI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2009,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:18:51+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8332979,imr,COUNTRY,MWI,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,116.6 [107.0-126.2],116.64262,107.04023,126.24503,,2022-05-26T11:20:28+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8334837,imr,COUNTRY,MWI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2013,,,,,DATASOURCE,DATASOURCE_EQ_MICS,56.1 [47.1-65.0],56.07581,47.13175,65.01988,,2022-05-26T12:18:00+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8335079,imr,COUNTRY,HND,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_HNDMICS201920,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,10.4 [1.5-19.4],10.43763,1.50369,19.37157,,2022-05-26T14:26:33+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8335712,imr,COUNTRY,KAZ,EUR,YEAR,Europe,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,2022-05-26T11:19:36+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8335779,imr,COUNTRY,KHM,WPR,YEAR,Western Pacific,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2005,,,,,DATASOURCE,DATASOURCE_EQ_DHS,110.7 [96.9-124.6],110.73392,96.89471,124.57314,,2022-05-26T11:15:28+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8336040,imr,COUNTRY,SLV,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,1993,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:51:06+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8336302,imr,COUNTRY,CAF,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CAFMICS200611,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:16:42+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8336609,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS199618,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,67.0 [51.3-82.7],67.0208,51.34319,82.6984,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:39:15+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
8336638,imr,COUNTRY,MDA,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,10.9 [0.0-22.6],10.85344,0,22.62125,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:28:32+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8338342,imr,COUNTRY,BGD,SEAR,YEAR,South-East Asia,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,1993,,,,,DATASOURCE,DATASOURCE_EQ_DHS,113.3 [105.2-121.3],113.25162,105.21301,121.29024,,2022-05-26T11:14:03+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8338859,imr,COUNTRY,SEN,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2017,,,,,DATASOURCE,DATASOURCE_EQ_DHS,43.0 [35.7-50.2],42.98117,35.74387,50.21846,,2022-05-26T12:30:32+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8339179,imr,COUNTRY,SWZ,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,78.1 [54.8-101.3],78.08141,54.82841,101.33442,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:07:57+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8339462,imr,COUNTRY,TZA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,1999,,,,,DATASOURCE,DATASOURCE_EQ_DHS,100.8 [62.9-138.8],100.84067,62.91948,138.76184,,2022-05-26T12:36:41+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
8339583,imr,COUNTRY,CAF,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:48:23+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8339631,imr,COUNTRY,PHL,WPR,YEAR,Western Pacific,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,22.4 [16.7-28.0],22.37471,16.71625,28.03317,,2022-05-26T13:02:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8340132,imr,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,34.9 [21.7-48.2],34.9362,21.66005,48.21235,,2022-05-26T12:20:16+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8340328,imr,COUNTRY,KAZ,EUR,YEAR,Europe,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:19:40+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8341001,imr,COUNTRY,LAO,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:16:16+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8344824,imr,COUNTRY,GEO,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:09:27+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8345203,imr,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_MLE,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,67.2 [61.2-73.2],67.18581,61.20279,73.16882,,2022-05-26T11:45:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8345818,imr,COUNTRY,TKM,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_TKMMICS201906,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,34.1 [21.6-46.5],34.05828,21.58066,46.53591,,2022-05-26T14:49:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8346617,imr,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,32.1 [28.0-36.1],32.07026,28.00333,36.13719,,2022-05-26T11:45:49+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8347052,imr,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_MLE,2002,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T11:45:47+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8347702,imr,COUNTRY,BOL,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,107.0 [83.9-130.1],106.98397,83.85724,130.1107,,2022-05-26T11:14:57+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8348243,imr,COUNTRY,VNM,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_VNMDHS199706,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,19.4 [0.4-38.4],19.43321,0.42821,38.43821,,2022-05-26T14:52:21+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
